,Question,Answer
794,"4. If a node is locked in __________ explicit locking is being done at a lower level of the tree, but with only shared-mode locks.
a) Intention lock modes
b) Intention-shared-exclusive mode
c) Intention-exclusive (IX) mode
d) Intention-shared (IS) mode
View Answer"," Answer: a
Explanation: There is an intention mode associated with shared mode, and there is one with an exclusive mode."
795,"5. If a node is locked in ____________ then explicit locking is being done at a lower level, with exclusive-mode or shared-mode locks.
a) Intention lock modes
b) Intention-shared-exclusive mode
c) Intention-exclusive (IX) mode
d) Intention-shared (IS) mode
View Answer"," Answer: c
Explanation: There is an intention mode associated with shared mode, and there is one with an exclusive mode."
796,"6. If a node is locked in ______________ the subtree rooted by that node is locked explicitly in shared mode, and that explicit locking is being done at a lower level with exclusive-mode locks.
a) Intention lock modes
b) shared and intention-exclusive (SIX) mode
c) Intention-exclusive (IX) mode
d) Intention-shared (IS) mode
View Answer"," Answer: b
Explanation: There is an intention mode associated with shared mode, and there is one with an exclusive mode."
797,"7. ____________ denotes the largest timestamp of any transaction that executed write(Q) successfully.
a) W-timestamp(Q)
b) R-timestamp(Q)
c) RW-timestamp(Q)
d) WR-timestamp(Q)
View Answer"," Answer: a
Explanation: The most common method for doing ordering transaction is to use a timestamp-ordering scheme."
798,"8. The _____________ ensures that any conflicting read and write operations are executed in timestamp order.
a) Timestamp-ordering protocol
b) Timestamp protocol
c) W-timestamp
d) R-timestamp
View Answer"," Answer: a
Explanation: The most common method for doing ordering transaction is to use a timestamp-ordering scheme."
799,"9. The __________ requires that each transaction Ti executes in two or three different phases in its lifetime, depending on whether it is a read-only or an update transaction.
a) Validation protocol
b) Validation-based protocol
c) Timestamp protocol
d) Timestamp-ordering protocol
View Answer"," Answer: a
Explanation: A concurrency-control scheme imposes the overhead of code execution and possible delay of transactions. It may be better to use an alternative scheme that imposes less overhead."
800,"10. This validation scheme is called the _________ scheme since transactions execute optimistically, assuming they will be able to finish execution and validate at the end.
a) Validation protocol
b) Validation-based protocol
c) Timestamp protocol
d) Optimistic concurrency-control
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: a
Explanation: A concurrency-control scheme imposes the overhead of code execution and possible delay of transactions. It may be better to use an alternative scheme that imposes less overhead."
801,"1. The most recent version of standard SQL prescribed by the American National Standards Institute is
a) SQL 2016
b) SQL 2002
c) SQL – 4
d) SQL2
View Answer","Answer: a
Explanation:  SQL-2016 is the most recent version of standard SQL prescribed by the ANSI."
802,"2. ANSI-standard SQL allows the use of special operators in conjunction with the WHERE clause.  A special operator used to check whether an attribute value is null is
a) BETWEEN
b) IS NULL
c) LIKE
d) IN
View Answer","Answer: b
Explanation: Exists is used to check whether an attribute value is null or not in conjunction with the where clause. "
803,"3. A lock that prevents the use of any tables in the database from one transaction while another transaction is being processed is called a
a) Database-level lock
b) Table-level lock
c) Page-level lock
d) Row-level lock
View Answer","Answer: a
Explanation:  Data base-level lock prevents the use of any tables in the data base from one transaction while another transaction is being processed."
804,"4. A condition that occurs when two transactions wait for each other to unlock data is known as a(n)
a) Shared lock
b) Exclusive lock
c) Binary lock
d) Deadlock
View Answer","Answer: d
Explanation:  Deadlock occurs when two transactions wait for each other to unlock data."
805,"5. _______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed.
a) Serializability
b) Atomicity
c) Isolation
d) Time stamping
View Answer","Answer: c
Explanation:  Isolation means that data used during the execution of a transaction can’t be used by a second transaction until the first one is completed."
806,"6. A unit of storage that can store one or more records in a hash file organization is denoted as
a) Buckets
b) Disk pages
c) Blocks
d) Nodes
View Answer","Answer: a
Explanation:  Buckets are used to store one or more records in a hash file organization."
807,"7. The file organization which allows us to read records that would satisfy the join condition by using one block read is
a) Heap file organization
b) Sequential file organization
c) Clustering file organization
d) Hash files organization
View Answer","Answer: c
Explanation: Clustering file organization allows us to read records that would satisfy the join condition by using one block read. "
808,"8. Which of the following is not true about B+ trees?
a) B+ tree index takes the form of balanced tree
b) Performance of B+ tree degrades as the file grows
c) Look-up in B+ tree is straightforward and efficient
d) Insertion and deletion in B+ tree is complicated but efficient
View Answer","Answer: b
Explanation: The answer is evident."
809,"9. The extent of the database resource that is included with each lock is called the level of
a) Impact
b) Granularity
c) Management
d) DBMS control
View Answer","Answer: b
Explanation:  The extent of the data base resource that is included with each lock is called the level of Granularity."
810,"10. DBMS periodically suspends all processing and synchronizes its files and journals through the use of
a) Checkpoint facility
b) Backup facility
c) Recovery manager
d) Database change log
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: a
Explanation: DBMS periodically suspends all processing and synchronizes its files and journals through the use of  Check point facility."
