,Question,Answer
961,"2. Point out the correct statement.
a) You cannot create and save connections to re-use data sources, repeat experiments, or re-train models
b) The add-ins are built on the capabilities of the .NET Framework 2.0 and the .NET programmability support provided by Office 2007
c) The SQL Server 2005 Data Mining Add-ins for Office 2007 allow you to uncover hidden patterns and relationships in your data
d) None of the mentioned
View Answer","Answer: c
Explanation: To use the Microsoft SQL Server 2005 Data Mining Add-Ins for Office 2007, you must be connected to a SQL Server 2005 Analysis Services database."
962,"3. _____________ allows you to analyze your spreadsheet data in powerful ways.
a) Data Mining Templates for Visio
b) Table Analysis Tools for Excel
c) Data Mining Client for Excel
d) All of the mentioned
View Answer","Answer: b
Explanation: Table Analysis Tools for Excel is available in Data Mining Add-ins for Office 2007 package."
963,"4. ___________  analyzes the patterns in data that have the strongest influence on a certain outcome.
a) Analyze Key Influencers
b) Detect Categories
c) Fill From Example
d) None of the mentioned
View Answer","Answer: a
Explanation:  Analyze Key Influencers can analyze the factors that are key to determining which customers will spend the most money."
964,"5. Point out the wrong statement.
a) The Detect Categories tool detects the rows in the data table that contain similar characteristics and groups them into categories
b) The tool employs SQL Server Data Mining to detect patterns in the sample you provide and apply those to the remaining missing values
c) The Detect categories tool predicts future values based on trends in existing time series data
d) All of the mentioned
View Answer","Answer: c
Explanation: The Forecast tool predicts future values based on trends in existing time series data."
965,"6. Fill From Example tool also produces a patterns report similar to ___________
a) Analyze Key Influencers
b) Detect Categories
c) Fill From Example
d) None of the mentioned
View Answer","Answer: a
Explanation:  Analyze Key Influencers tool describes the rules that were applied to fill in the missing values."
966,"7. Which of the following tool analyzes and highlights data rows that do not appear to match the general patterns found in the rest of the table?
a) Exceptions
b) Highlight
c) Scenario Analysis
d) Highlight Exceptions
View Answer","Answer: d
Explanation:  Highlight Exceptions not only highlights exception rows, but it also highlights the specific column value in each row that is likely to be the cause of the exception."
967,"8. Scenario Analysis tool allows you to model _______ types of scenarios.
a) 2
b) 3
c) 4
d) 5
View Answer","Answer: a
Explanation: Scenario Analysis tool report the effect on either a single row or the entire table of input data."
968,"9. In order to use the Analyze in Excel feature, you must have ___________ installed on the system.
a) SSDT
b) SSMS
c) SSMA
d) None of the mentioned
View Answer","Answer: a
Explanation: SQL Server Data Tools (SSDT) is a toolset that provides an integrated environment for database developers to carry out all their data analysis."
969,"10. The _________ wizard helps you build a classification model based on existing data in an Excel table.
a) Associate
b) Classify
c) Estimate
d) Aggregate
View Answer","Answer: b
Explanation: A classification model extracts patterns in your data that indicate similarities and helps you make predictions based on groupings of values. "
970,"1. What is SQL Server 2008 R2 Hard Disk Space Requirement for database engine?
a) 811 Mb
b) 711 Mb
c) 611 Mb
d) 511 Mb
View Answer","Answer: b
Explanation: SQL Server 2008 R2 can run on both 32-bit and 64-bit systems."
971,"2. Point out the correct statement.
a) SQL Server books online is part of Microsoft SQL Server
b) SQL Server books online is not a part of Microsoft SQL Server
c) SQL Server books online needs to be downloaded separately
d) None of the mentioned
View Answer","Answer: c
Explanation: SQL Server Online 2008 books occupy 157 Mb."
972,"3. Which are the SQL Server 2008 R2 components require space more than 1.5 Gb?
a) SSIS
b) SSAS
c) Client components
d) SSRS
View Answer","Answer: c
Explanation: Client components does not include SSIS tools."
973,"4. Which of the following is a feature of SQL Server 2008 R2 Datacenter?
a) StreamInsight Premium real-time event processing
b) Support for 32-bit and 64-bit processors
c) Support for up to 256 logical CPUs
d) All of the mentioned
View Answer","Answer: b
Explanation: SQL Server 2008 R2 Datacenter provides the complete feature set available in SQL Server 2008."
974,"5. Point out the wrong statement.
a) The Datacenter edition provides the maximum scalability of the different SQL Server 2008 R2 editions
b) The Datacenter edition is priced at $11,990 per processor
c) There are several different editions of SQL Server
d) None of the mentioned
View Answer","Answer: b
Explanation: The Datacenter edition is priced at $13,748 if you have Software Assurance (SA)."
975,"6. Which of the following is not a feature of SQL Server 2008 R2 Enterprise?
a) Hot-add CPU
b) Hot-add RAM
c) Database partitioning
d) In memory database
View Answer","Answer: d
Explanation: In-memory database capability is provided by 2012."
976,"7. Which of the following operating system is Supported by IA-64 Edition?
a) Windows Server 2003 R2 SP2 64-bit Itanium Datacenter
b) Windows Server 2003 SP2 64-bit x64 Datacenter
c) Windows Server 2003 SP2 64-bit x64 Enterprise
d) Windows Server 2003 SP2 64-bit x64 Standard
View Answer","Answer: a
Explanation: SQL Server 2008 R2 Enterprise is designed for large, highly scalable enterprise implementations."
977,"8. What does the SQL Server setup program require?
a) Named Pipes
b) Shared Memory
c) Microsoft Windows Installer 4.5
d) All of the mentioned
View Answer","Answer: b
Explanation: All the x86 and x64 editions of SQL Server, except the SQL Server Express versions."
978,"9. Which is the minimum processor speed for SQL Server 2008?
a) 1.4 GHz
b) 2.4 GHz
c) 3.4 GHz
d) 4.4 GHz
View Answer","Answer: a
Explanation: Recommended speed is 2.0 GHz or faster."
979,"10. The main memory requirements for SQL Server 2008 includes ___________
a) Minimum:512 MB
b) Minimum:1 GB
c) Maximum:252 MB
d) Maximum:512 MB
View AnswerSanfoundry Global Education & Learning Series – SQL Server.","Answer: a
Explanation: Recommended RAM is 2.048 GB or more for SQL Server 2008."
